time_step,state,pattern,mapped_prev,mapped_current,mapped_next,status,mapped_to,levenshtein_distance,transition_prev_cur,prob_prev_cur,transition_cur_next,prob_cur_next,probability,confidence_score,decision
973,aabb,abbb,aabb,abbb,bbba,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbba,0.2761904761904762,0.15402930402930404,0.15402930402930404,normal
974,abbb,bbba,abbb,bbba,bbaa,seen,,,abbb -> bbba,0.2761904761904762,bbba -> bbaa,0.53125,0.14672619047619048,0.14672619047619048,normal
975,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
976,bbaa,baaa,bbaa,baaa,aaab,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaab,0.27007299270072993,0.17835008951934994,0.17835008951934994,normal
977,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
978,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
979,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
980,abbb,bbbb,abbb,bbbb,bbba,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbba,0.20229007633587787,0.10596146855688841,0.10596146855688841,normal
981,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
982,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
983,bbaa,baaa,bbaa,baaa,aaaa,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaaa,0.708029197080292,0.4675664509020796,0.4675664509020796,normal
984,baaa,aaaa,baaa,aaaa,aaac,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaac,0.010043041606886656,0.007110766685167925,0.007110766685167925,anomaly
985,aaaa,aaac,aaaa,aaac,aaca,seen,,,aaaa -> aaac,0.010043041606886656,aaac -> aaca,0.2,0.0020086083213773313,0.0020086083213773313,anomaly
986,aaac,aaca,aaac,aaca,acaa,seen,,,aaac -> aaca,0.2,aaca -> acaa,1.0,0.2,0.2,normal
987,aaca,acaa,aaca,acaa,caab,seen,,,aaca -> acaa,1.0,acaa -> caab,0.3333333333333333,0.3333333333333333,0.3333333333333333,normal
988,acaa,caab,acaa,caab,aaba,seen,,,acaa -> caab,0.3333333333333333,caab -> aaba,0.0,0.0,0.0,anomaly
989,caab,aaba,caab,aaba,abaa,seen,,,caab -> aaba,0.0,aaba -> abaa,0.7941176470588235,0.0,0.0,anomaly
990,aaba,abaa,aaba,abaa,baab,seen,,,aaba -> abaa,0.7941176470588235,abaa -> baab,0.1323529411764706,0.1051038062283737,0.1051038062283737,normal
991,abaa,baab,abaa,baab,aabb,seen,,,abaa -> baab,0.1323529411764706,baab -> aabb,0.6,0.07941176470588235,0.07941176470588235,anomaly
992,baab,aabb,baab,aabb,abbb,seen,,,baab -> aabb,0.6,aabb -> abbb,0.5576923076923077,0.3346153846153846,0.3346153846153846,normal
993,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
994,abbb,bbbb,abbb,bbbb,bbbb,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbbb,0.6030534351145038,0.31588513267902585,0.31588513267902585,normal
995,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
996,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
997,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
998,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
999,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1000,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1001,bbbb,bbbb,bbbb,bbbb,bbba,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbba,0.20229007633587787,0.12199172542392635,0.12199172542392635,normal
1002,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
1003,bbba,bbaa,bbba,bbaa,baaa,seen,,,bbba -> bbaa,0.53125,bbaa -> baaa,0.660377358490566,0.3508254716981132,0.3508254716981132,normal
1004,bbaa,baaa,bbaa,baaa,aaaa,seen,,,bbaa -> baaa,0.660377358490566,baaa -> aaaa,0.708029197080292,0.4675664509020796,0.4675664509020796,normal
1005,baaa,aaaa,baaa,aaaa,aaab,seen,,,baaa -> aaaa,0.708029197080292,aaaa -> aaab,0.13055954088952654,0.09243996690718302,0.09243996690718302,anomaly
1006,aaaa,aaab,aaaa,aaab,aaba,seen,,,aaaa -> aaab,0.13055954088952654,aaab -> aaba,0.4230769230769231,0.055236728837876614,0.055236728837876614,anomaly
1007,aaab,aaba,aaab,aaba,abaa,seen,,,aaab -> aaba,0.4230769230769231,aaba -> abaa,0.7941176470588235,0.335972850678733,0.335972850678733,normal
1008,aaba,abaa,aaba,abaa,baaa,seen,,,aaba -> abaa,0.7941176470588235,abaa -> baaa,0.8676470588235294,0.6890138408304498,0.6890138408304498,normal
1009,abaa,baaa,abaa,baaa,aaab,seen,,,abaa -> baaa,0.8676470588235294,baaa -> aaab,0.27007299270072993,0.23432803778445685,0.23432803778445685,normal
1010,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
1011,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
1012,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
1013,abbb,bbbb,abbb,bbbb,bbbb,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbbb,0.6030534351145038,0.31588513267902585,0.31588513267902585,normal
1014,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1015,bbbb,bbbb,bbbb,bbbb,bbbc,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbc,0.1946564885496183,0.1173882640871744,0.1173882640871744,normal
1016,bbbb,bbbc,bbbb,bbbc,bbcb,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcb,0.26666666666666666,0.051908396946564885,0.051908396946564885,anomaly
1017,bbbc,bbcb,bbbc,bbcb,bcbb,seen,,,bbbc -> bbcb,0.26666666666666666,bbcb -> bcbb,0.5967741935483871,0.15913978494623657,0.15913978494623657,normal
1018,bbcb,bcbb,bbcb,bcbb,cbbc,seen,,,bbcb -> bcbb,0.5967741935483871,bcbb -> cbbc,0.21428571428571427,0.12788018433179724,0.12788018433179724,normal
1019,bcbb,cbbc,bcbb,cbbc,bbcc,seen,,,bcbb -> cbbc,0.21428571428571427,cbbc -> bbcc,0.6226415094339622,0.1334231805929919,0.1334231805929919,normal
1020,cbbc,bbcc,cbbc,bbcc,bccc,seen,,,cbbc -> bbcc,0.6226415094339622,bbcc -> bccc,0.6451612903225806,0.40170419963481435,0.40170419963481435,normal
1021,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
1022,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
1023,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1024,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1025,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1026,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1027,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1028,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1029,cccc,cccc,cccc,cccc,cccb,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccb,0.16828478964401294,0.13887579727903981,0.13887579727903981,normal
1030,cccc,cccb,cccc,cccb,ccbc,seen,,,cccc -> cccb,0.16828478964401294,cccb -> ccbc,0.3708609271523179,0.062410253113011425,0.062410253113011425,anomaly
1031,cccb,ccbc,cccb,ccbc,cbcb,seen,,,cccb -> ccbc,0.3708609271523179,ccbc -> cbcb,0.35443037974683544,0.13144437924385952,0.13144437924385952,normal
1032,ccbc,cbcb,ccbc,cbcb,bcbb,seen,,,ccbc -> cbcb,0.35443037974683544,cbcb -> bcbb,0.38,0.13468354430379748,0.13468354430379748,normal
1033,cbcb,bcbb,cbcb,bcbb,cbbc,seen,,,cbcb -> bcbb,0.38,bcbb -> cbbc,0.21428571428571427,0.08142857142857142,0.08142857142857142,anomaly
1034,bcbb,cbbc,bcbb,cbbc,bbcb,seen,,,bcbb -> cbbc,0.21428571428571427,cbbc -> bbcb,0.33962264150943394,0.07277628032345013,0.07277628032345013,anomaly
1035,cbbc,bbcb,cbbc,bbcb,bcba,seen,,,cbbc -> bbcb,0.33962264150943394,bbcb -> bcba,0.14516129032258066,0.049300060864272674,0.049300060864272674,anomaly
1036,bbcb,bcba,bbcb,bcba,cbaa,seen,,,bbcb -> bcba,0.14516129032258066,bcba -> cbaa,0.5217391304347826,0.07573632538569425,0.07573632538569425,anomaly
1037,bcba,cbaa,bcba,cbaa,baaa,seen,,,bcba -> cbaa,0.5217391304347826,cbaa -> baaa,0.32,0.16695652173913042,0.16695652173913042,normal
1038,cbaa,baaa,cbaa,baaa,aaab,seen,,,cbaa -> baaa,0.32,baaa -> aaab,0.27007299270072993,0.08642335766423358,0.08642335766423358,anomaly
1039,baaa,aaab,baaa,aaab,aabb,seen,,,baaa -> aaab,0.27007299270072993,aaab -> aabb,0.5230769230769231,0.14126895002807413,0.14126895002807413,normal
1040,aaab,aabb,aaab,aabb,abbb,seen,,,aaab -> aabb,0.5230769230769231,aabb -> abbb,0.5576923076923077,0.291715976331361,0.291715976331361,normal
1041,aabb,abbb,aabb,abbb,bbbb,seen,,,aabb -> abbb,0.5576923076923077,abbb -> bbbb,0.5238095238095238,0.29212454212454214,0.29212454212454214,normal
1042,abbb,bbbb,abbb,bbbb,bbba,seen,,,abbb -> bbbb,0.5238095238095238,bbbb -> bbba,0.20229007633587787,0.10596146855688841,0.10596146855688841,normal
1043,bbbb,bbba,bbbb,bbba,bbab,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbab,0.3958333333333333,0.08007315521628498,0.08007315521628498,anomaly
1044,bbba,bbab,bbba,bbab,baba,seen,,,bbba -> bbab,0.3958333333333333,bbab -> baba,0.16883116883116883,0.06682900432900432,0.06682900432900432,anomaly
1045,bbab,baba,bbab,baba,abaa,seen,,,bbab -> baba,0.16883116883116883,baba -> abaa,0.375,0.06331168831168832,0.06331168831168832,anomaly
1046,baba,abaa,baba,abaa,baab,seen,,,baba -> abaa,0.375,abaa -> baab,0.1323529411764706,0.049632352941176475,0.049632352941176475,anomaly
1047,abaa,baab,abaa,baab,aaba,seen,,,abaa -> baab,0.1323529411764706,baab -> aaba,0.23636363636363636,0.031283422459893045,0.031283422459893045,anomaly
1048,baab,aaba,baab,aaba,abab,seen,,,baab -> aaba,0.23636363636363636,aaba -> abab,0.19117647058823528,0.045187165775401064,0.045187165775401064,anomaly
1049,aaba,abab,aaba,abab,babc,seen,,,aaba -> abab,0.19117647058823528,abab -> babc,0.1388888888888889,0.026552287581699346,0.026552287581699346,anomaly
1050,abab,babc,abab,babc,abcb,seen,,,abab -> babc,0.1388888888888889,babc -> abcb,0.5,0.06944444444444445,0.06944444444444445,anomaly
1051,babc,abcb,babc,abcb,bcbb,seen,,,babc -> abcb,0.5,abcb -> bcbb,0.5384615384615384,0.2692307692307692,0.2692307692307692,normal
1052,abcb,bcbb,abcb,bcbb,cbba,seen,,,abcb -> bcbb,0.5384615384615384,bcbb -> cbba,0.34285714285714286,0.1846153846153846,0.1846153846153846,normal
1053,bcbb,cbba,bcbb,cbba,bbab,seen,,,bcbb -> cbba,0.34285714285714286,cbba -> bbab,0.46,0.15771428571428572,0.15771428571428572,normal
1054,cbba,bbab,cbba,bbab,babc,seen,,,cbba -> bbab,0.46,bbab -> babc,0.2077922077922078,0.09558441558441559,0.09558441558441559,anomaly
1055,bbab,babc,bbab,babc,abcc,seen,,,bbab -> babc,0.2077922077922078,babc -> abcc,0.4642857142857143,0.09647495361781078,0.09647495361781078,anomaly
1056,babc,abcc,babc,abcc,bccb,seen,,,babc -> abcc,0.4642857142857143,abcc -> bccb,0.3333333333333333,0.15476190476190477,0.15476190476190477,normal
1057,abcc,bccb,abcc,bccb,ccbb,seen,,,abcc -> bccb,0.3333333333333333,bccb -> ccbb,0.5138888888888888,0.17129629629629628,0.17129629629629628,normal
1058,bccb,ccbb,bccb,ccbb,cbbb,seen,,,bccb -> ccbb,0.5138888888888888,ccbb -> cbbb,0.525,0.26979166666666665,0.26979166666666665,normal
1059,ccbb,cbbb,ccbb,cbbb,bbba,seen,,,ccbb -> cbbb,0.525,cbbb -> bbba,0.14583333333333334,0.0765625,0.0765625,anomaly
1060,cbbb,bbba,cbbb,bbba,bbaa,seen,,,cbbb -> bbba,0.14583333333333334,bbba -> bbaa,0.53125,0.07747395833333334,0.07747395833333334,anomaly
1061,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
1062,bbaa,baab,bbaa,baab,aabc,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabc,0.16363636363636364,0.04785591766723842,0.04785591766723842,anomaly
1063,baab,aabc,baab,aabc,abcc,seen,,,baab -> aabc,0.16363636363636364,aabc -> abcc,0.47368421052631576,0.07751196172248803,0.07751196172248803,anomaly
1064,aabc,abcc,aabc,abcc,bccb,seen,,,aabc -> abcc,0.47368421052631576,abcc -> bccb,0.3333333333333333,0.15789473684210525,0.15789473684210525,normal
1065,abcc,bccb,abcc,bccb,ccbc,seen,,,abcc -> bccb,0.3333333333333333,bccb -> ccbc,0.3194444444444444,0.10648148148148147,0.10648148148148147,normal
1066,bccb,ccbc,bccb,ccbc,cbcb,seen,,,bccb -> ccbc,0.3194444444444444,ccbc -> cbcb,0.35443037974683544,0.11322081575246132,0.11322081575246132,normal
1067,ccbc,cbcb,ccbc,cbcb,bcbb,seen,,,ccbc -> cbcb,0.35443037974683544,cbcb -> bcbb,0.38,0.13468354430379748,0.13468354430379748,normal
1068,cbcb,bcbb,cbcb,bcbb,cbbb,seen,,,cbcb -> bcbb,0.38,bcbb -> cbbb,0.44285714285714284,0.1682857142857143,0.1682857142857143,normal
1069,bcbb,cbbb,bcbb,cbbb,bbbb,seen,,,bcbb -> cbbb,0.44285714285714284,cbbb -> bbbb,0.5104166666666666,0.22604166666666664,0.22604166666666664,normal
1070,cbbb,bbbb,cbbb,bbbb,bbba,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbba,0.20229007633587787,0.10325222646310432,0.10325222646310432,normal
1071,bbbb,bbba,bbbb,bbba,bbaa,seen,,,bbbb -> bbba,0.20229007633587787,bbba -> bbaa,0.53125,0.10746660305343511,0.10746660305343511,normal
1072,bbba,bbaa,bbba,bbaa,baab,seen,,,bbba -> bbaa,0.53125,bbaa -> baab,0.29245283018867924,0.15536556603773585,0.15536556603773585,normal
1073,bbaa,baab,bbaa,baab,aaba,seen,,,bbaa -> baab,0.29245283018867924,baab -> aaba,0.23636363636363636,0.06912521440823327,0.06912521440823327,anomaly
1074,baab,aaba,baab,aaba,abab,seen,,,baab -> aaba,0.23636363636363636,aaba -> abab,0.19117647058823528,0.045187165775401064,0.045187165775401064,anomaly
1075,aaba,abab,aaba,abab,babc,seen,,,aaba -> abab,0.19117647058823528,abab -> babc,0.1388888888888889,0.026552287581699346,0.026552287581699346,anomaly
1076,abab,babc,abab,babc,abcc,seen,,,abab -> babc,0.1388888888888889,babc -> abcc,0.4642857142857143,0.06448412698412699,0.06448412698412699,anomaly
1077,babc,abcc,babc,abcc,bccc,seen,,,babc -> abcc,0.4642857142857143,abcc -> bccc,0.625,0.29017857142857145,0.29017857142857145,normal
1078,abcc,bccc,abcc,bccc,cccb,seen,,,abcc -> bccc,0.625,bccc -> cccb,0.29333333333333333,0.18333333333333335,0.18333333333333335,normal
1079,bccc,cccb,bccc,cccb,ccbb,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbb,0.5231788079470199,0.15346578366445918,0.15346578366445918,normal
1080,cccb,ccbb,cccb,ccbb,cbbb,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbb,0.525,0.27466887417218544,0.27466887417218544,normal
1081,ccbb,cbbb,ccbb,cbbb,bbba,seen,,,ccbb -> cbbb,0.525,cbbb -> bbba,0.14583333333333334,0.0765625,0.0765625,anomaly
1082,cbbb,bbba,cbbb,bbba,bbac,seen,,,cbbb -> bbba,0.14583333333333334,bbba -> bbac,0.07291666666666667,0.010633680555555558,0.010633680555555558,anomaly
1083,bbba,bbac,bbba,bbac,bacb,seen,,,bbba -> bbac,0.07291666666666667,bbac -> bacb,0.3333333333333333,0.024305555555555556,0.024305555555555556,anomaly
1084,bbac,bacb,bbac,bacb,acbb,seen,,,bbac -> bacb,0.3333333333333333,bacb -> acbb,0.42857142857142855,0.14285714285714285,0.14285714285714285,normal
1085,bacb,acbb,bacb,acbb,cbbc,seen,,,bacb -> acbb,0.42857142857142855,acbb -> cbbc,0.3333333333333333,0.14285714285714285,0.14285714285714285,normal
1086,acbb,cbbc,acbb,cbbc,bbcb,seen,,,acbb -> cbbc,0.3333333333333333,cbbc -> bbcb,0.33962264150943394,0.11320754716981131,0.11320754716981131,normal
1087,cbbc,bbcb,cbbc,bbcb,bcbc,seen,,,cbbc -> bbcb,0.33962264150943394,bbcb -> bcbc,0.25806451612903225,0.08764455264759585,0.08764455264759585,anomaly
1088,bbcb,bcbc,bbcb,bcbc,cbcc,seen,,,bbcb -> bcbc,0.25806451612903225,bcbc -> cbcc,0.5111111111111111,0.1318996415770609,0.1318996415770609,normal
1089,bcbc,cbcc,bcbc,cbcc,bccc,seen,,,bcbc -> cbcc,0.5111111111111111,cbcc -> bccc,0.7051282051282052,0.3603988603988604,0.3603988603988604,normal
1090,cbcc,bccc,cbcc,bccc,cccb,seen,,,cbcc -> bccc,0.7051282051282052,bccc -> cccb,0.29333333333333333,0.20683760683760685,0.20683760683760685,normal
1091,bccc,cccb,bccc,cccb,ccbb,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbb,0.5231788079470199,0.15346578366445918,0.15346578366445918,normal
1092,cccb,ccbb,cccb,ccbb,cbbc,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbbc,0.2916666666666667,0.15259381898454746,0.15259381898454746,normal
1093,ccbb,cbbc,ccbb,cbbc,bbcc,seen,,,ccbb -> cbbc,0.2916666666666667,cbbc -> bbcc,0.6226415094339622,0.18160377358490568,0.18160377358490568,normal
1094,cbbc,bbcc,cbbc,bbcc,bccb,seen,,,cbbc -> bbcc,0.6226415094339622,bbcc -> bccb,0.3387096774193548,0.21089470480827752,0.21089470480827752,normal
1095,bbcc,bccb,bbcc,bccb,ccbb,seen,,,bbcc -> bccb,0.3387096774193548,bccb -> ccbb,0.5138888888888888,0.17405913978494622,0.17405913978494622,normal
1096,bccb,ccbb,bccb,ccbb,cbbb,seen,,,bccb -> ccbb,0.5138888888888888,ccbb -> cbbb,0.525,0.26979166666666665,0.26979166666666665,normal
1097,ccbb,cbbb,ccbb,cbbb,bbbb,seen,,,ccbb -> cbbb,0.525,cbbb -> bbbb,0.5104166666666666,0.26796875,0.26796875,normal
1098,cbbb,bbbb,cbbb,bbbb,bbbb,seen,,,cbbb -> bbbb,0.5104166666666666,bbbb -> bbbb,0.6030534351145038,0.30780852417302795,0.30780852417302795,normal
1099,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1100,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1101,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1102,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1103,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1104,bbbb,bbbb,bbbb,bbbb,bbbb,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbb,0.6030534351145038,0.3636734456034031,0.3636734456034031,normal
1105,bbbb,bbbb,bbbb,bbbb,bbbc,seen,,,bbbb -> bbbb,0.6030534351145038,bbbb -> bbbc,0.1946564885496183,0.1173882640871744,0.1173882640871744,normal
1106,bbbb,bbbc,bbbb,bbbc,bbcc,seen,,,bbbb -> bbbc,0.1946564885496183,bbbc -> bbcc,0.7238095238095238,0.14089422028353324,0.14089422028353324,normal
1107,bbbc,bbcc,bbbc,bbcc,bccc,seen,,,bbbc -> bbcc,0.7238095238095238,bbcc -> bccc,0.6451612903225806,0.466973886328725,0.466973886328725,normal
1108,bbcc,bccc,bbcc,bccc,cccb,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccb,0.29333333333333333,0.18924731182795698,0.18924731182795698,normal
1109,bccc,cccb,bccc,cccb,ccbb,seen,,,bccc -> cccb,0.29333333333333333,cccb -> ccbb,0.5231788079470199,0.15346578366445918,0.15346578366445918,normal
1110,cccb,ccbb,cccb,ccbb,cbba,seen,,,cccb -> ccbb,0.5231788079470199,ccbb -> cbba,0.18333333333333332,0.09591611479028697,0.09591611479028697,anomaly
1111,ccbb,cbba,ccbb,cbba,bbaa,seen,,,ccbb -> cbba,0.18333333333333332,cbba -> bbaa,0.44,0.08066666666666666,0.08066666666666666,anomaly
1112,cbba,bbaa,cbba,bbaa,baab,seen,,,cbba -> bbaa,0.44,bbaa -> baab,0.29245283018867924,0.12867924528301886,0.12867924528301886,normal
1113,bbaa,baab,bbaa,baab,aabb,seen,,,bbaa -> baab,0.29245283018867924,baab -> aabb,0.6,0.17547169811320754,0.17547169811320754,normal
1114,baab,aabb,baab,aabb,abbc,seen,,,baab -> aabb,0.6,aabb -> abbc,0.1346153846153846,0.08076923076923076,0.08076923076923076,anomaly
1115,aabb,abbc,aabb,abbc,bbcc,seen,,,aabb -> abbc,0.1346153846153846,abbc -> bbcc,0.4411764705882353,0.05938914027149321,0.05938914027149321,anomaly
1116,abbc,bbcc,abbc,bbcc,bccc,seen,,,abbc -> bbcc,0.4411764705882353,bbcc -> bccc,0.6451612903225806,0.2846299810246679,0.2846299810246679,normal
1117,bbcc,bccc,bbcc,bccc,cccc,seen,,,bbcc -> bccc,0.6451612903225806,bccc -> cccc,0.6866666666666666,0.443010752688172,0.443010752688172,normal
1118,bccc,cccc,bccc,cccc,cccc,seen,,,bccc -> cccc,0.6866666666666666,cccc -> cccc,0.8252427184466019,0.5666666666666667,0.5666666666666667,normal
1119,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1120,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1121,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1122,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1123,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
1124,cccc,cccc,cccc,cccc,cccc,seen,,,cccc -> cccc,0.8252427184466019,cccc -> cccc,0.8252427184466019,0.6810255443491374,0.6810255443491374,normal
